ID	Label	Text
11344		This law lowers premium costs for small businesses and families and, beginning in 2014, provides coverage to over 30 million Americans. It improves quality and helps to eliminate fraud and abuse. It protects and even adds Medicare benefits for seniors and people with disabilities, while expanding access to home- and community-based long-term care services
12673		" In order to make meaningful progress, we need to make sure that all of the stakeholders have a seat at the table, and that everyone has a voice in repairing our beautiful estuary. If we don't receive ""buy-in"" from all active partners, we can never achieve the goal of a robust environment that our children will be able to appreciate. This does mean that other upstream states whose waters flow into the Bay must also do their part, and the federal government is a logical choice to make sure that happens"
5775		 The legislation will also – for the first time – require EPA to study the cumulative impact that multiple sources of pollution can have on a nearby community and incorporate that information into the agency’s health assessments going forward. Creating the nation’s first-ever Federal Clean Energy StandardIn addition to reducing methane emissions, DeGette has authored legislation that would create the first-ever federal clean-energy standard. The measure would require U
12636		 Our veterans are heroes and deserve our respect and gratitude. However, for many veterans coming home, it is a difficult and painful transition – especially dealing with the VA bureaucracy.We must keep our promise to those who answered our nation's call by ensuring they have access to the highest quality health care
13752		 Technological Leadership: Introduced H.R. 2449, FUTURE Networks Act, with Rep
11934		 Holding foreign competitors accountable for manipulating energy markets and stealing American intellectual property is necessary to maintaining fair competition. Expanding domestic clean energy research and innovation will drive long-term economic growth and keep America at the forefront of the global energy industry. By investing in homegrown energy production and manufacturing, we can create jobs, boost national security, and ensure a cleaner, more prosperous future
4423		" We passed the REMOVE Copays Act so we can reduce out-of-pocket expenses for vets seeking MH or substance abuse treatment by allowing vets to attain copay-free services through VA and community providers for their first three outpatient visits each year. We made landmark progress to protect survivors of sexual violence, by directing the VA to work with agencies to do studies on outcomes from VA examinations and on mental health conditions related to military sexual trauma. We passed the GI Bill Guard and Reserve Parity Act that ensures that reservists get credit for their drills toward 9/11 GI Bill benefits and obtaining VA home loans"
20781		Our region and our state depend on the conservation of nature to grow and prosper. I’m committed to keeping oil rigs off our coast permanently to ensure South Carolina will never experience the crippling devastation others have and that we do all we can to protect our environment and wildlife.For more information concerning work and views related to Offshore Drilling, please contact our office
9670		As a Member of Congress, Congresswoman Wilson is deeply committed to protecting Social Security. This means she will vote against any measure to privatize the program, cut benefits, or increase the eligibility age. As a core commitment, Congresswoman Wilson believes Social Security recipients should be entitled to maintain their purchasing power
13482		"By promoting good jobs, strengthening workers' rights, and protecting programs like Social Security, Medicare, and Medicaid, we can help keep the American Dream alive. We need to invest not just in higher education, but also in career and technical education, small businesses, and our social service programs. As the national security threats we face and the dangers of the climate crisis pile up, we need to take this opportunity to invest in the middle and working classes to create millions of jobs on our shores and foster an economy where everyone plays by the rules and pays their fair share"
4348		 I am fighting for change. As a member of the Ways and Means Committee, I was proud to help formulate and pass into law legislation that addressed that issue head-on, with stronger protections for seniors that will result in lower costs at the pharmacy counter. Before last year, too many people just talked about doing something when it comes to prescription drug prices
20853		  We have formed coalitions of nations to depose tyrannical dictators that threatened the freedoms and safety of our citizens and allies.  Together with our friends we have drawn attention to humanitarian crises and worked to improve the quality of life in those parts of the world that live in poverty and turmoil.As a senior member of the House Committee on Foreign Affairs, I have the privilege to help address the issues facing our relationships with nations around the world
3806		" Enrico Moretti, a Berkeley economist, found that for every tech job, five other new jobs are created. This multiplier effect creates important service jobs such as baristas, doctors, lawyers, and dry cleaners, among many others. I believe that working families are the backbone of this country, and that's why I have made lifting them up a central part of my agenda"
15105		 I will always be committed to keeping taxes low for hardworking families and getting government out of the way so that Americans can do what they do best: work hard and innovate in pursuit of their dreams.With the Republican Tax Cuts and Jobs Act being signed into law, we are finally delivering bigger paychecks, fairer taxes, and more jobs for the people of Missouri. It has set the stage for our families and our economy to prosper, and businesses across the country have reacted with pay raises and improved employee benefits that directly enrich American workers
18733		"STEMMING JOBS LOSSES AND BALANCING OUR TRADE DEFICI We cannot sit by idly while American jobs are being shipped overseas, our manufacturing base is being eroded, our wages decline, and our economy is threatened by unfair trade agreements and ballooning trade deficits. Congress needs to take dramatic action to stop the downward economic spiral. Two pieces of legislation by Congresswoman Kaptur address this issue directly: The NAFTA Accountability Act (H"
20588		 The funding would be used to support local law enforcement efforts to enforce laws and address violent crime.Financial disclosure letterAffordable Housing in Wilkinsburg, PennsylvaniaSubcommittee/Agency/Account: Transportation, Housing and Urban Development, Department of Housing and Urban Development, Economic Development InitiativesRecipient: ACTION-Housing, Inc.Address: 611 William Penn Place, Suite 800, Pittsburgh, Pennsylvania 15217Requested amount: $2,000,000Description: To support a mixed-use development located in the heart of the Wilkinsburg commercial district
17542		 Thank you!!”-James, Brighton“The Hudson River Sloop Clearwater, an historic Hudson Valley service organization, experienced an unexpected automated action from the IRS that if not resolved quickly could have had very negative consequences. I immediately contacted Congressman Ryan's office for advice and support. The Congressman's staff promptly responded to our request for assistance, contacted the IRS Tax Advocate Services on our behalf, and advocated for our need to expedite review and resolution with professional skill
14012		R.1229 - United States-Israel Defense Partnership Act07/10/2023 – Cosponsor: H.R
5427		"R. 319) which would do just that and help cut off the job magnet that draws people here illegally. I also believe that to truly secure our homeland, we must stop the flow of illicit narcotics into our communities"
13100		Regrettably, President Trump has expressed his wish to claw back unobligated funding for housing and rental assistance from the American Rescue Plan Act (ARPA) and the Inflation Reduction Act (IRA). This would include the Emergency Rental Assistance Program (ERAP), Homeowner Assistance Fund (HAF), Affordable Housing Program (HOME-ARP), and Residential Energy Programs. To date, these programs have provided over 800 housing vouchers to Marylanders, brought $55 million in housing grants to Prince George’s County, and put a roof over the heads of hundreds of my constituents
1474		I am proud to serve as a member of the Committee on Homeland Security, including as Chairman of the Emergency Management and Technology Subcommittee. Protecting our homeland requires constant vigilance across many fronts – from securing our borders and preventing illegal crossings, to addressing emerging threats posed by drones, cyberattacks, and bioterrorism.  Our nation faces complex and evolving challenges, including drug and human trafficking, threats to mass gatherings and critical infrastructure, and risks to our agricultural and food systems
16651		" 6264 – Protect Our Law enforcement with Immigration Control and Enforcement (POLICE) Act of 2021 H.R. 6375 – COPS on the Beat Grant Program Reauthorization and Parity Act of 2022 H"
12699		 As the daughter of civil servants, the Congresswoman personally understands the vital role that our public servants play in our economy and government. Maryland’s Third District alone is home to 44,000 federal employees. Congresswoman Elfreth will always support the economic well-being and bargaining rights of our federal workers so they can do their jobs free from politicization and political manipulation
9583		Congresswoman Cherfilus-McCormick serves on the House Committee of Veterans Affairs. She is committed to ensuring our veterans receive the services and benefits they deserve. In addition, she is deeply committed to increasing public awareness of Veterans Affairs
20501		 Rep. Kelly believes Pennsylvanians know how best to spend their hard-earned dollars better than the government and Washington bureaucrats.Throughout his tenure on the Ways and Means Committee, Rep
21714		R. 8 and H.R
6791		When I was sworn into Congress, I pledged to support and defend the Constitution of the United States—including the Second Amendment. The Founders understood that the right to keep and bear arms is necessary to the security of a free state, so they drafted the Bill of Rights to ensure that the government did not mess with our sacred liberties. Despite the clarity of the Second Amendment, leftists continue to try and trample on our enumerated rights
7442		 Unfortunately, instead of renewing this expanded credit President Trump and Congressional Republicans instead chose to pass a budget bill that gives the most benefits to the wealthiest Americans, paid for by cutting health insurance and food benefits. Rep. Larson will continue fighting to repeal tax breaks for the wealthiest 1% and replace it with the expanded Child Tax Credit and other initiatives to help families
21279		 He will continue to advocate for strong, stable funding for the NEA and other federal programs that sustain jobs and creative expression in Memphis and beyond.Arts in EducationThe arts are not an “add-on” to core education, they are a cornerstone of a complete education. Congressman Cohen has long championed efforts to expand access to arts education in public schools and ensure that creative learning receives the same level of support as science, technology, engineering, and math
6533		 H.R. 845: Pet and Livestock Protection Act— I introduced H
20894		I am grateful to work with MOAA and other military and veteran groups to advocate for veterans and their families. These partnerships are a long-term effort to ensure our servicemembers and their families have strong advocates in Washington, D.C
5975		 The biodiversity of the area ranges from junipers at lower levels to Douglas fir, aspen, and ponderosa at higher elevations. The creek runs year-round and provides recreation opportunities to residents of nearby Colorado Springs and surrounding communities. A characteristic feature is the two canyons of the East and West Beaver Creeks, which come together at the edge of the area
3385		"I cosponsored H.R. 4311, the Medicare Dental, Hearing, and Vision Benefit Act, to expand Medicare benefits to include items and services such as dentures, preventive and emergency dental care; refractive eye exams and eyeglasses; and hearing aids and exams, and to provide for appropriate payment to health providers through Medicare Part B"
12793		" Today, House Republicans are saying the quiet part loud. President Trump ""couldn't care less"" if you are forced to pay more for your next car. Rather, he is executing an economic policy that benefits his bank account over the American people"
3067		 Instead of allowing college students to refinance staggering student debts, they protect bank profits.Instead of passing legislation to ensure women receive equal pay for equal work, they support putting bosses in charge of women’s health freedoms. They even threatened to shut down the government to stop women from accessing Planned Parenthood
11294		 If some do not report to work, as has happened in prior shutdowns, there will be significant delays and longer wait times across the country. What does this mean for disaster relief efforts? Federal Emergency Management Agency (FEMA) staff will still respond to emergencies, but all long-term projects will be delayed due to a lack of funding in the Disaster Relief Fund. How will this affect environmental protection and cleanup? The Environmental Protection Agency (EPA) will stop inspecting most hazardous waste sites, as well as drinking water and chemical facilities
16708		" 1123 – Veteran Suicide Prevention Act H.R. 1273 – Vietnam Veterans Liver Fluke Cancer Study Act H"
20442		 Unfortunately, both of the important and long-standing policies are in the process of being rolled back by Democrats. In 2021, I also introduced the Heartbeat Protection Act, which prohibits abortions when an unborn child's heartbeat is detected.There are several important court cases on abortion right now in our nation, including the Whole Woman’s Health v
16559		Securing our border is a national security imperative. Under my leadership, the Committee will continue working to stop the flow of fentanyl into our communities, dismantle human trafficking networks, and strengthen enforcement against illegal immigration.Long Islanders also know firsthand the devastation caused by natural disasters
2102		S. Food and Drug Administration. Congresswoman Matsui also Co-Chairs the Congressional Food Allergy Caucus, advocating for issues impacting the 32 million Americans who have a potentially life-threatening food allergy
5593		Issa is a proud Army veteran.  As a senior in high school, Issa enlisted in the United States Army. Through his service, he received a ROTC scholarship and graduated with a degree in business
18926		 The Inflation Reduction Act (IRA) builds on the Bipartisan Infrastructure Law by advancing President Biden’s Justice40 Initiative, which commits to delivering 40% of the benefits of clean energy, climate change, and related federal investments to communities underserved with infrastructure and overburdened by pollution. Every American has the right to live in clean and environmentally safe communities. While the BIL included crucial steps toward addressing environmental injustices, there is still much work to be done
11211		 ___________________________________________________________________________________________________________________________________________________________________Energy Efficient Home Improvement: 25C (Up to $3,200 Available Now)DESCRIPTIONThe Inflation Reduction Act significantly expands and extends the 25C tax credit, now known as the Energy Efficient Home Improvement Credit. Previously, this tax credit was limited to 10% of your project costs but is now increased to up to 30% and available on an annual basis. After January 1, 2023, qualified energy-efficient improvements to your home may qualify you for tax credits worth up to $3,200
14245		  Additionally, there has been an increasing presence of heroin and opioid abuse in Michigan which has sadly led to numerous overdoses and deaths. As a member of the Bipartisan Heroin Task Force, I’ve been working with my colleagues to foster awareness, develop best practices, and promote collaboration to address problems associated with heroin addiction. In October 2018, the President signed into law, the SUPPORT for Patients and Communities Act, a series of legislative solutions to fight the crisis our country is currently facing
2880		 At the same time, we must work to reduce the achievement gap, create opportunities for students to attain higher education, and make sure that we have the best trained, most qualified teachers in the world.In strengthening our education system, we will create a thriving, 21st century workforce that will lead emerging industries and ensure America remains a leading economic power on the world stage.WHAT DEMOCRATS ARE DOINGEarly EducationEarly childhood learning programs have proven to be one of the most valuable investments in our children's future, dramatically increasing their ability to succeed later in school and in life
6521		 These include bills like H.R. 845 the Pet and Livestock Protection Act, H
21983		  Congresswoman Garcia works diligently to ensure that the law protects every person, and she is a champion for reproductive justice and will continue the fight to secure the rights for our most marginalized communities. Women’s EqualityBelow are a few examples of how the Congresswoman has worked in Washington, D.C
12582		" NO CORRUPTION Act: Politicians should face real consequences when they abuse their office. This bill would eliminate pension payments for members of Congress who have been convicted of felonies or various offenses related to their work in office. More Transparency, Less Foreign Influence in Our Elections Block Foreign-Funded Political Ads Act: Foreign adversaries shouldn’t be able to pay to sow division among Americans or spread propaganda on American media channels"
3516		"Long wait times and scheduling problems at VA Medical Centers are deeply concerning, and I am working to ensure veterans are receiving timely access to quality care. After learning of long wait times at VA Medical Centers, I wrote a letter to the VA Secretary requesting a system-wide audit of scheduling practices and wait times. I've also visited the VA facility in Livermore and have been assured by the director and her staff that while long wait times and access issues are occurring at VA centers across the country, this is not the case in the Bay Area"
9180		 As such, he has regularly supported increases in Title I and IDEA funding. The Congressman is also a long-time proponent of Career, Technical and quality Apprenticeship education programs, and has supported legislation to strengthen the opportunities for students throughout the nation.Congressman Bilirakis has also previously supported legislation to increase access to higher education by raising the maximum Pell Grant (federal assistance that deserving students do not have to repay) award
18251		For more information concerning my work and views on National Security issues, please contact our office. Thank you.
3512		" I will continue to support policies that protect our troops, their families, and our nation. And we must make good on our promise to help our fighting men and women when they return home; we owe them much more than a ""thank you for your service,"" we owe them real actions to provide meaningful support. The federal government must live up to its responsibilities to properly support those who served in our armed forces and their families"
7960		"U.S. Department of Agriculture I have also received notification that the U"
20606		 A-K Valley - Police River Patrol Boat - $125,000The Allegheny Valley Regional Police Department is seeking funding to purchase a law enforcement watercraft for the protection of the residents of the three communities along the Allegheny River that is within their jurisdiction.The entity to receive funding for this project is the Allegheny Valley Regional Police Department, located at 100 Plate Drive, Harwick, PA 15049.Click HERE to read the required financial disclosure letter
6043		 Geologically, McIntyre Hills features continuous area of canyons and rolling hills.McKenna Peak – 21,220 acres The McKenna Peak Proposed Wilderness area is a distinctive and stunning feature of Colorado's landscape. The vista boasts a photo-worthy sandstone peak that rises an impressive 2,000 feet directly above the plains
23784		 I am committed to preserving our environment through investments in clean energy capabilities. I subscribe to the notion that if we make investments in the short term, we can ultimately make our energy use more efficient in the long term. My goal is to modernize our energy technology through research and development of new technologies so that we can continue to create and manufacture goods while reducing harmful pollution and saving consumers money
11764		 Mrvan served on the House Committee on Education and Labor, where he advocated for all workers and labor organizations who are on the front lines of supporting our national economy and our national security.  Through his work on the House Appropriations Committee, Rep. Mrvan continues to support initiatives aimed at strengthening job training and workforce development initiatives, workplace safety, health benefits, and retirement security for workers
10171		Congressman Jackson has been working to build an economy that prioritizes equitable growth and opportunity. He believes it is a duty to advance the economic interests and not the interests of billionaires. During his first term in office, he supported measures to fight inflation, raise the minimum wage, and support small businesses
12087		 Studies have shown that immigrants create jobs, expand our tax base, and strengthen industries across America. That’s why I support:  Comprehensive immigration reform that boosts economic growth Stronger labor protections to prevent the exploitation of undocumented workers Holding employers accountable who pay workers under the table or skirt labor laws By modernizing our immigration system, we can eliminate workforce exploitation, ensure fair wages, and keep our economy thriving for all Americans. Welcoming Refugees & Asylum Seekers One of America’s greatest traditions is offering safety to those fleeing violence, oppression, and persecution
22612		" The virus that causes COVID-19 is a novel coronavirus.The following symptoms may appear 2-14 days after exposure.-Fever -Cough -Shortness of breath -Fatigue -Muscle or body aches -Headache -New loss of taste or smell -Congestion or runny nose -Nausea, vomiting or diarrheaThe best way to protect yourself and your community is to get vaccinated"
6840		" Economic strength and job growth result from policies that unshackle job creators, allow American ingenuity, and provide certainty. I am fighting to reduce job-killing regulations and keep small businesses open.I support a full repeal of the ""death tax"" as there is no reason to tax our ranchers and farmers again when they pass the family farm on to the next generation"
5295		 That is why I am working hard in Congress to provide critical financial support to small businesses, by opening the federal contracting system and increasing access to capital to help create new opportunities, grow existing businesses, and boost our economy.Increasing Support for New Entrepreneurs I am proud to partner with local agencies who support entrepreneurs in our community. Small Business Development Centers (SBDCs) are one of our nation's most invaluable resources for entrepreneurs learning how to plan, establish, and scale their small businesses
19488		 Embassy officials and local human rights advocates. As a critical care physician, she’s trained to act in moments of crisis—and she continues to do so in defense of our constitutional rights. She is sounding the alarm on a broader constitutional crisis: the Trump administration is detaining children, arresting judges, and denying immigrants and legal residents their right to due process
19892		"Since taking office, we’ve delivered real results for constituents, including:Resolving more than 5,900 individual constituent casesHelping return over $11.4 million to families, seniors, and local organizationsAssisting residents with VA benefits, Social Security, Medicare, passports, immigration matters, and tax issuesEvery case is different, but our commitment is the same: to be responsive, accessible, and persistent until the problem is resolved.Contact usDelivering for our Communities Part of my work includes securing funding for local projects, and I’m focused on delivering federal resources that strengthen public safety, improve accessibility, and meet the needs of our communities"
7176		  Arapahoe County Veterans Affairs   Apply for VA Healthcare  Job Readiness & Employment Assistance   Home Loans  GI Bill Benefits  Help exiting homelessness    Fedshirevets.gov  Veterans’ Employment and Training Service  Rocky Mountain Regional VA Medical Center: Providing VA medical services including mental health care and Women's Veteran Program.   Medicare Savings Program   Lower Prescription Costs   mySocial Security Account   Contact your local office   Estimate Future Benefits   U
5482		I share hard working Americans' frustration with the Internal Revenue Service and our current convoluted tax code. I believe that Congress should encourage a full discussion and act on fundamental tax reform. Whether it is a flat income tax, a national sales tax or another idea, I will support a tax plan which provides fairness to the taxpayer and makes the system less complicated
16468		"954 - Chinese Research Funds Accounting Act H.R. 5760 – China Watcher Act H"
22961		"17.12 | Video: Rep. Scott Participates in a Panel, titled ""Stop the Pipeline to Prison,"" at Metropolitan African American Methodist Episcopal Church in Washington, DC09"
4877		  Investing in Main Street and Supporting EntrepreneursAn overwhelming majority of small businesses are turned away for conventional loans by banks, and only a tiny fraction receive third-party investments. This is why we rely on the SBA to help fill this gap in access to capital. Small Business Investment Companies, or SBICs, are SBA-backed institutions that provide both equity and debt investments to high-potential startups
9342		Community Health CentersAdditionally, Congressman Bilirakis's Community CARE Act which reauthorized community health centers nationally for two years was included as part of the CHAMPIONING HEALTHY KIDS Act and signed into law. The Reauthorizing and Extending America's Community Health (or REACH) Act was also signed into law.  It  included a 4-year reauthorization of Community Health Centers - the longest in program history
17939		 For this reason, I am ardently in favor of expanding school choice to give parents the freedom to choose the best educational path for their children. Whether you choose traditional district public schools, private schools, public charter schools, online schools, or homeschooling, every parent should have an active role in dictating the direction of their children’s education. Simply put, the quality of a child’s education should not be determined by their zip code or financial status
7940		"ctphilanthropy.org/ For more information about state and local funding, please contact your state and local representatives. You can find your state and local contact information by visiting the official State of Connecticut website: www"
14410		S. at the forefront of global 5G innovation, by encouraging the participation of trusted American companies in international standard-setting bodies. RobocallsAmericans received 3
13444		" We must meet this moment with a unified diplomatic, economic, and military strategy that both preserves American leadership and avoids the threat of war. The unique strength of our alliances, our economy, and our military provide an unparalleled opportunity to effectively do just that. At times like this, Congressional oversight over defense spending is more important than ever"
15500		 I have also joined Montana’s Congressional delegation in signing letters to the Trump Administration to urge reversals of disastrous Biden-era policies like the EPA’s MATS rule which would provide regulatory relief for Colstrip.Energy dominance is essential for U.S
18080		I've led the charge to advance national concealed carry reciprocity. I introduced the Concealed Carry Reciprocity Act (H.R
4150		 Rather than failing to meet the needs of important sectors of our economy such as agriculture, we can help these industries legally employ their workforce.By securing our borders and ensuring our laws are enforced, we can also regularize the status of those who currently live in the shadows to promote family unification and shared values like hard work and playing by the rules.Zoe is recognized as a long-time champion of reform
4547		 His bill to strengthen this key program, the Teaching Health Centers Graduate Medical Education Extension Act, became law on December 27, 2020, as part of the Consolidated Appropriations Act 2021. Additionally, Dr. Ruiz secured $300 million for the teaching health center program in the American Rescue Plan, which included his bill, the Expanding Teaching Health Centers Act
14421		  Congress has a role to play in ensuring future innovations can flourish free from undue interference, as the only way the federal government can keep pace with innovation is by promoting a light-touch regulatory approach that enables the digital economy to thrive.Legislation11/25/2025 – Sponsored: H.R
18180		There is no denying that Climate Change and the rise in global temperatures results in extreme ecological changes. As a member of the Congressional Safe Climate Caucus, Congresswoman Adams is pushing for strong and proactive environmental policies that combat climate change, curb pollution, invest in renewable energy, and promote sustainable development solutions. She believes it's time to start investing in more renewable energy sources and develop new green technologies
17738		" 662 The Report and Educate About Campus Hazing (REACH) Act To amend Higher Education Act to require academic institutions to disclose hazing incidents.Note: The outlined legislation above was introduced during the 116th Congress."
2967		 The Affordable Care Act ended discrimination based on pre-existing conditions including HIV/AIDS, improved Medicare Part D for people participating in ADAP, and ended annual and lifetime caps on health benefits.More recently, Pelosi supported funding for the Ending the Epidemic Initiative targeting investment to reduce the number of new HIV infections in the United States by 75 percent by 2025, and then by at least 90 percent by 2030. In the last three appropriations funding bills, she helped secured over $1 billion in new funds for this initiative
15759		"Protecting Local Union Jobs Southern Nevada is the destination and entertainment capital of the world. But our tourism and entertainment offerings would be nothing without the hardworking union workers who make our 24/7 economy run. I’ll always stand up for the families our local economy relies on and make sure Nevada is a Union Strong state"
4020		 With this in mind, the efforts of Silicon Valley innovators and engineers will continue to play a key role in pioneering the new technologies that will help protect our environment.To that end, Zoe is committed to working with her colleagues in Congress to find solutions ensuring a clean and healthy environment capable of nurturing and supporting our families and future generations.Click here to learn more about Zoe's thoughts and latest work on Protecting our Environment
8669		"Traffic Updates During Emergencies: CALL (866) 511-3352Listen to your local officials for developments and instructions on evacuating, sheltering in place, and returning home. Governor Ron DeSantis Florida Division of Emergency Management (FDEM)Duval CountyNassau CountySt. Johns CountyNational Weather Service Jacksonville: (800) 499-1594 ext"
13790		 The amendment was included in the final House-passed version of the bill.To learn more about my legislative and voting record, please visit here.
23094		 5, the Parents Bill of Rights Act, which would put practices in place to facilitate meaningful dialog between a family and their child's school and lead to more parental input throughout the learning process. I also supported H.R
7279		 I served 12 years in the Army - including a combat deployment to the Middle East - the Colorado Army National Guard as a UH-60 Black Hawk helicopter pilot, and as an Arvada police officer. Military:After serving in the War on Terror, I strongly believe we can be doing more to strengthen our military. We must do more to deter our adversaries and partner with good actors
13826		855 - Independent and Objective Oversight of Ukrainian Assistance Act02/28/2022 – Cosponsored: H.R.6742 - Never Yielding Europe’s Territory (NYET) Act of 202201/10/2022 – Cosponsored: H
2284		" The Congresswoman will continue to fight to ensure that our veterans have access to the highest quality healthcare. Congresswoman Matsui believes that providing mental health support to our nation’s veterans is of the utmost importance. To this end, she voted to pass the Clay Hunt Suicide Prevention for American Veterans (Clay Hunt SAV) Act, H"
23468		"This crisis has had a devastating effect on public health and safety in communities across the United States. According to the Centers for Disease Control and Prevention (CDC), drug overdose deaths now surpass traffic crashes in the number of deaths caused by injury in the U.S, with an average of 120 drug related deaths per day in 2014"
11041		"Criminal Justice Reform As a defense attorney, I witnessed the inequities in our justice system firsthand. From mandatory minimums to the school-to-prison pipeline, the criminal justice system is one of many systems in our country that perpetuate cycles of inequity. There should not be separate justice systems for those born rich or white and another for those who are born Black or poor"
18498		 Also, in seeking solutions to ensure benefits for future generations, I would oppose risky “quick-fix” financial moves some favor that I believe would further undermine Social Security. Instead, I want to instill greater fiscal accountability for all federal spending while examining practical means of giving younger individuals more control over how the money they contribute to Social Security is spent.
22793		09 | The New York Times | Op-Ed: Keeping the Faith, Ignoring the History02.06.09 | Virginian Pilot | Plan to fund faith-based programs stirs backlash02
3454		R. 5723, the Social Security 2100 Act, to increase benefits for all recipients by about 2 percent; improve the annual COLA formula to better reflect the costs incurred by seniors; set the new minimum benefit at 25 percent above the poverty line and tie it to wage levels to ensure that the minimum benefit does not fall behind; improve benefits for widows and widowers in two-income households; repeal the Windfall Elimination Provision (WEP) and Government Pension Offset (GPO) that currently penalize many public servants; end the 5-month waiting period to receive disability benefits; provide caregiver credits to ensure that caregivers are not penalized in retirement for taking time out of the workforce to care for children or other dependents; extend benefits for students through age 22; and increase access to benefits for children who live with grandparents or other relatives. Presently, payroll taxes are not collected on wages over $142,800; this bill would apply the payroll tax to wages above $400,000, a provision that would only affect the top 0
2116		R. 5668, the MODERN Labeling Act of 2020, out of the House of Representatives unanimously in November 2020. H
14105		 I have introduced legislation, the Social Security and Medicare Lock-Box Act, which would protect future surpluses by creating a lockbox that prevents these funds from being spent on other federal programs.Promoting Medical Research and Life-Saving CuresGroundbreaking research and innovation are happening all around us, particularly in health care.  Unfortunately, existing government rules cannot keep pace with these scientific developments
9390		Congressman Bilirakis was very encouraged to see the last Administration's dedication to lowering drug costs - exploring all options including registered drug importation from Canada. As we look ahead, Congressman Bilirakis believes we need to continue to do more on a bipartisan basis when it comes to lowering the price of prescription drugs without sacrificing access to the latest treatments and cures, and he is committed to continuing to work on this issue with his colleagues on both sides of the aisle and this current Administration to deliver for American patients.Additionally, Congressman Bilirakis is a member of numerous health care-related caucuses through which he advocates for many important causes, including the:Rare Disease Caucus (Co-Chairman)Congenital Heart Disease Caucus (Co-Chairman)Parkinson's Disease Caucus (Co-Chairman)Peripheral Artery Disease Caucus (C0-Chairman)Community Health Center CaucusBrain Injury Task ForceHealth Care Caucus;Prescription Drug Caucus;Congenital Heart Caucus;Cystic Fibrosis Caucus;Diabetes Caucus;Down Syndrome Caucus;Health Hearing Caucus;Vision Caucus;House Cancer Caucus; andPediatric Cancer Caucus
9133		Despite the budgetary and fiscal climate, it is imperative the security and long-term success of the country is not sacrificed through arbitrary cuts to the military's budget. Our country is a beacon of liberty and freedom with interests across the globe, and there is no doubt non-state actors and foreign governments have interests that are hostile to those of the United States. The United States must stand ready and capable to respond to potential threats
15866		"Making Higher Education More Affordable My bipartisan Earn to Learn Act would establish a matched-savings program to help low-income students and adult learners pay for tuition, books, fees, and other education-related expenses. I’ve also introduced the Pell Grant Sustainability Act to ensure the Pell Grants' value keeps pace with costs."
