ID	Label	Text
11934	Name Calling	 Holding foreign competitors accountable for manipulating energy markets and stealing American intellectual property is necessary to maintaining fair competition. Expanding domestic clean energy research and innovation will drive long-term economic growth and keep America at the forefront of the global energy industry.Â By investing in homegrown energy production and manufacturing, we can create jobs, boost national security, and ensure a cleaner, more prosperous future
4423	No Propaganda	"""Â We passed the REMOVE Copays Act so we can reduce out-of-pocket expensesÂ for vets seeking MH or substance abuse treatmentÂ by allowing vets to attain copay-free services throughÂ VA and community providers for their first three outpatient visits each year. We made landmark progress to protect survivors of sexual violence, byÂ directing the VA to work with agencies to do studiesÂ on outcomes from VA examinations and onÂ mental health conditions related to military sexual trauma.Â We passed the GI Bill Guard and Reserve Parity Act thatÂ ensures that reservists get credit for their drills towardÂ 9/11 GI Bill benefits and obtaining VA home loans"""
20781	Loaded Language	Our region and our state depend on the conservation of nature to grow and prosper. Iâ€™m committed to keeping oil rigs off our coast permanently to ensure South Carolina will never experience the crippling devastation others have and that we do all we can to protect our environment and wildlife.For more information concerning work and views related to Offshore Drilling, pleaseÂ contact our office
9670	No Propaganda	As a Member of Congress, Congresswoman Wilson is deeply committed to protecting Social Security. This means she will vote against any measure to privatize the program, cut benefits, or increase the eligibility age. As a core commitment, Congresswoman Wilson believes Social Security recipients should be entitled to maintain their purchasing power
13482	Loaded Language	"""By promoting good jobs, strengthening workers' rights, and protecting programs like Social Security, Medicare, and Medicaid, we can help keep the American Dream alive. We need to invest not just in higher education, but also in career and technical education, small businesses, and our social service programs. As the national security threats we face and the dangers of the climate crisis pile up, we need to take this opportunity to invest in the middle and working classes to create millions of jobs on our shores and foster an economy where everyone plays by the rules and pays their fair share"""
4348	Name Calling	 I am fighting for change.Â As a member of the Ways and Means Committee, I was proud to help formulate and pass into law legislation that addressed that issue head-on, with stronger protections for seniors that will result in lower costs at the pharmacy counter. Before last year, too many people just talked about doing something when it comes to prescription drug prices
20853	Loaded Language	  We have formed coalitions of nations to depose tyrannical dictators that threatened the freedoms and safety of our citizens and allies.  Together with our friends we have drawn attention to humanitarian crises and worked to improve the quality of life in those parts of the world that live in poverty and turmoil.As a senior member of the House Committee on Foreign Affairs, I have the privilege to help address the issues facing our relationships with nations around the world
3806	No Propaganda	""" Enrico Moretti, a Berkeley economist, found that for every tech job, five other new jobs are created. This multiplier effect creates important service jobs such as baristas, doctors, lawyers, and dry cleaners, among many others. I believe that working families are the backbone of this country, and that's why I have made lifting them up a central part of my agenda"""
15105	No Propaganda	 I will always be committed to keeping taxes low for hardworking families and getting government out of the way so that Americans can do what they do best: work hard and innovate in pursuit of their dreams.With the Republican Tax Cuts and Jobs Act being signed into law, we are finally delivering bigger paychecks, fairer taxes, and more jobs for the people of Missouri. It has set the stage for our families and our economy to prosper, and businesses across the country have reacted with pay raises and improved employee benefits that directly enrich American workers
18733	Appeal to Fear	"""STEMMING JOBS LOSSES AND BALANCING OUR TRADE DEFICI We cannot sit by idly while American jobs are being shipped overseas, our manufacturing base is being eroded, our wages decline, and our economy is threatened by unfair trade agreements and ballooning trade deficits. Congress needs to take dramatic action to stop the downward economic spiral. Two pieces of legislation by Congresswoman Kaptur address this issue directly: The NAFTA Accountability Act (H"""
20588	No Propaganda	 The funding would be used to support local law enforcement efforts to enforce laws and address violent crime.Financial disclosure letterAffordable Housing inÂ Wilkinsburg, PennsylvaniaSubcommittee/Agency/Account: Transportation, Housing and Urban Development, Department of Housing and Urban Development, Economic Development InitiativesRecipient:Â ACTION-Housing, Inc.Address:Â 611 William Penn Place, Suite 800, Pittsburgh, Pennsylvania 15217Requested amount:Â $2,000,000Description: To support a mixed-use development located in the heart of the Wilkinsburg commercial district
17542	Loaded Language	 Thank you!!â€-James, Brightonâ€œThe Hudson River Sloop Clearwater, an historic Hudson Valley service organization, experienced an unexpected automated action from the IRS that if not resolved quickly could have had very negative consequences. I immediately contacted Congressman Ryan's office for advice and support. The Congressman's staff promptly responded to our request for assistance, contacted the IRS Tax Advocate Services on our behalf, and advocated for our need to expedite review and resolution with professional skill
14012	No Propaganda	R.1229 - United States-Israel Defense Partnership Act07/10/2023 â€“ Cosponsor: H.R
5427	Loaded Language	"""R. 319) which would do just that and help cut off the job magnet that draws people here illegally. I also believe that to truly secure our homeland, we must stop the flow of illicit narcotics into our communities"""
13100	Name Calling	Regrettably, President Trump has expressed his wish to claw back unobligatedÂ funding for housing and rental assistance from the American Rescue Plan Act (ARPA) and the Inflation Reduction Act (IRA). This would include the Emergency Rental Assistance Program (ERAP), Homeowner Assistance Fund (HAF), Affordable Housing Program (HOME-ARP), and Residential Energy Programs. To date, these programs have provided over 800 housing vouchers to Marylanders, brought $55 million in housing grants to Prince Georgeâ€™s County, and put a roof over the heads of hundreds of my constituents
1474	Loaded Language	I am proud to serve as a member of the Committee on Homeland Security, including as Chairman of the Emergency Management and Technology Subcommittee.Â Protecting our homeland requires constant vigilance across many fronts â€“ from securing our borders and preventing illegal crossings, to addressing emerging threats posed by drones, cyberattacks, and bioterrorism.Â Â Our nation faces complex and evolving challenges, including drug and human trafficking, threats to mass gatherings and critical infrastructure, and risks to our agricultural and food systems
16651	No Propaganda	""" 6264 â€“ Protect Our Law enforcement with Immigration Control and Enforcement (POLICE) Act of 2021 H.R. 6375 â€“ COPS on the Beat Grant Program Reauthorization and Parity Act of 2022 H"""
12699	No Propaganda	 As the daughter of civil servants, the Congresswoman personally understands the vital role that our public servants play in our economy and government. Marylandâ€™s Third District alone is home to 44,000 federal employees. Congresswoman Elfreth will always support the economic well-being and bargaining rights of our federal workers so they can do their jobs free from politicization and political manipulation
9583	Loaded Language	Congresswoman Cherfilus-McCormick serves on the House Committee of Veterans Affairs. She is committed to ensuring our veterans receive the services and benefits they deserve. In addition, she is deeply committed to increasing public awareness of Veterans Affairs
20501	Name Calling	 Rep. Kelly believes Pennsylvanians know how best to spend their hard-earned dollars better than the government and Washington bureaucrats.Throughout his tenure on the Ways and Means Committee, Rep
21714	No Propaganda	R. 8Â andÂ H.R
6791	Appeal to Fear	When I was sworn into Congress, I pledged to support and defend the Constitution of the United Statesâ€”including the Second Amendment. The Founders understood that the right to keep and bear arms is necessary to the security of a free state, so they drafted the Bill of Rights to ensure that the government did not mess with our sacred liberties. Despite the clarity of the Second Amendment, leftists continue to try and trample on our enumerated rights
7442	Name Calling	Â Unfortunately, instead of renewing this expanded credit President Trump and Congressional Republicans instead chose to pass a budget bill that gives the most benefits to the wealthiest Americans, paid for by cutting health insurance and food benefits. Rep. Larson will continue fighting to repeal tax breaks for the wealthiest 1% and replace it with the expanded Child Tax Credit and other initiatives to help families
21279	Loaded Language	 He will continue to advocate for strong, stable funding for the NEA and other federal programs that sustain jobs and creative expression in Memphis and beyond.Arts in EducationThe arts are not an â€œadd-onâ€ to core education, they are a cornerstone of a complete education. Congressman Cohen has long championed efforts to expand access to arts education in public schools and ensure that creative learning receives the same level of support as science, technology, engineering, and math
6533	No Propaganda	Â H.R. 845: Pet and Livestock Protection Actâ€” I introduced H
20894	No Propaganda	I am grateful to work with MOAA and other military and veteran groups to advocate for veterans and their families. These partnerships are a long-term effort to ensure our servicemembers and their families have strong advocates in Washington, D.C
5975	No Propaganda	 The biodiversity of the area ranges from junipers at lower levels to Douglas fir, aspen, and ponderosa at higher elevations. The creek runs year-round and provides recreation opportunities to residents of nearby Colorado Springs and surrounding communities. A characteristic feature is the two canyons of the East and West Beaver Creeks, which come together at the edge of the area
3385	No Propaganda	"""I cosponsored H.R. 4311, the Medicare Dental, Hearing, and Vision Benefit Act, to expand Medicare benefits to include items and services such as dentures, preventive and emergency dental care; refractive eye exams and eyeglasses; and hearing aids and exams, and to provide for appropriate payment to health providers through Medicare Part B"""
12793	Name Calling	"""Â Today, House Republicans are saying the quiet part loud.Â President Trump """"couldn't care less"""" if you are forced to pay more for your next car. Rather, he is executing an economic policy that benefits his bank account over the American people"""
3067	Name Calling	 Instead of allowing college students to refinance staggering student debts, they protect bank profits.Instead of passing legislation to ensure women receive equal pay for equal work, they support putting bosses in charge of womenâ€™s health freedoms. They even threatened to shut down the government to stop women from accessing Planned Parenthood
11294	Appeal to Fear	 If some do not report to work, as has happened in prior shutdowns, there will be significant delays and longer wait times across the country.Â What does this mean for disaster relief efforts?Â Federal Emergency Management Agency (FEMA) staff will still respond to emergencies, but all long-term projects will be delayed due to a lack of funding in the Disaster Relief Fund.Â How will this affect environmental protection and cleanup?Â The Environmental Protection Agency (EPA) will stop inspecting most hazardous waste sites, as well as drinking water and chemical facilities
16708	Loaded Language	""" 1123 â€“ Veteran Suicide Prevention Act H.R. 1273 â€“ Vietnam Veterans Liver Fluke Cancer Study Act H"""
20442	Appeal to Fear	 Unfortunately, both of the important and long-standing policies are in the process of being rolled back by Democrats. In 2021, I also introduced theÂ Heartbeat Protection Act,Â which prohibits abortions when an unborn child's heartbeat is detected.There are several important court cases on abortion right now in our nation, including the Whole Womanâ€™s Health v
16559	Loaded Language	Securing our border is a national security imperative. Under my leadership, the Committee will continue working to stop the flow of fentanyl into our communities, dismantle human trafficking networks, and strengthen enforcement against illegal immigration.Long Islanders also know firsthand the devastation caused by natural disasters
2102	No Propaganda	S. Food and Drug Administration. Congresswoman Matsui also Co-Chairs the Congressional Food Allergy Caucus, advocating for issues impacting the 32 million Americans who have a potentially life-threatening food allergy
5593	No Propaganda	Issa is a proud Army veteran.Â  As a senior in high school, Issa enlisted in the United States Army. Through his service, he received aÂ ROTC scholarship and graduated with a degree in business
18926	No Propaganda	Â The Inflation Reduction Act (IRA) builds on the Bipartisan Infrastructure Law by advancing President Bidenâ€™s Justice40 Initiative, which commits to delivering 40% of the benefits of clean energy, climate change, and related federal investments to communities underserved with infrastructure and overburdened by pollution.Â Every American has the right to live in clean and environmentally safe communities. While the BIL included crucial steps toward addressing environmental injustices, there is still much work to be done
11211	No Propaganda	 ___________________________________________________________________________________________________________________________________________________________________Energy Efficient Home Improvement: 25C (Up to $3,200 Available Now)DESCRIPTIONThe Inflation Reduction Act significantly expands and extends the 25C tax credit, now known as the Energy Efficient Home Improvement Credit. Previously, this tax credit was limited to 10% of your project costs but is now increased to up to 30% and available on an annual basis.Â After January 1, 2023, qualified energy-efficient improvements to your home may qualify you for tax credits worth up to $3,200
14245	Loaded Language	 Â Additionally, there has been an increasing presence of heroin and opioid abuse in Michigan which has sadly led to numerous overdoses and deaths. As a member of the Bipartisan Heroin Task Force, Iâ€™ve been working with my colleagues to foster awareness, develop best practices, and promote collaboration to address problems associated with heroin addiction. In October 2018, the President signed into law, the SUPPORT for Patients and Communities Act, a series of legislative solutions to fight the crisis our country is currently facing
2880	No Propaganda	 At the same time, we must work to reduce the achievement gap, create opportunities for students to attain higher education, and make sure that we have the best trained, most qualified teachers in the world.In strengthening our education system, we will create a thriving, 21st century workforce that will lead emerging industries and ensure America remains a leading economic power on the world stage.WHAT DEMOCRATS ARE DOINGEarly EducationEarly childhood learning programs have proven to be one of the most valuable investments in our children's future, dramatically increasing their ability to succeed later in school and in life
6521	No Propaganda	 These include bills like H.R. 845 the Pet and Livestock Protection Act, H
21983	Loaded Language	â€¯Â Congresswoman Garcia works diligently to ensure that the law protects every person, and she is a champion for reproductive justice and will continue the fight to secure the rights for our most marginalized communities.Â Womenâ€™s EqualityBelow are a few examples of how the Congresswoman has worked in Washington, D.C
12582	Name Calling	"""Â NO CORRUPTION Act: Politicians should face real consequences when they abuse their office. This bill would eliminate pension payments for members of Congress who have been convicted of felonies or various offenses related to their work in office. More Transparency, Less Foreign Influence in Our ElectionsÂ Block Foreign-Funded Political Ads Act: Foreign adversaries shouldnâ€™t be able to pay to sow division among Americans or spread propaganda on American media channels"""
3516	Loaded Language	"""Long wait times and scheduling problems at VA Medical Centers are deeply concerning, and I am working to ensure veterans are receiving timely access to quality care. After learning of long wait times at VA Medical Centers, I wrote a letter to the VA Secretary requesting a system-wide audit of scheduling practices and wait times. I've also visited the VA facility in Livermore and have been assured by the director and her staff that while long wait times and access issues are occurring at VA centers across the country, this is not the case in the Bay Area"""
9180	No Propaganda	 As such, he has regularly supported increases in Title I and IDEA funding. The Congressman is also a long-time proponent of Career, Technical and quality Apprenticeship education programs, and has supported legislation to strengthen the opportunities for students throughout the nation.Congressman Bilirakis has also previously supported legislation to increase access to higher education by raising the maximum Pell Grant (federal assistance that deserving students do not have to repay) award
18251	No Propaganda	For more information concerning my work and views on National Security issues, please contact our office. Thank you.
3512	Loaded Language	""" I will continue to support policies that protect our troops, their families, and our nation. And we must make good on our promise to help our fighting men and women when they return home; we owe them much more than a """"thank you for your service,"""" we owe them real actions to provide meaningful support. The federal government must live up to its responsibilities to properly support those who served in our armed forces and their families"""
7960	No Propaganda	"""U.S. Department of Agriculture I have also received notification that the U"""
20606	No Propaganda	Â A-K Valley - Police River Patrol Boat - $125,000The Allegheny Valley Regional Police Department is seeking funding to purchase a law enforcement watercraft for the protection of the residents of the three communities along the Allegheny River that is within their jurisdiction.The entity to receive funding for this project is the Allegheny Valley Regional Police Department, located at 100 Plate Drive, Harwick, PAÂ 15049.Click HERE to read the required financial disclosure letter
6043	No Propaganda	 Geologically, McIntyre Hills features continuous area of canyons and rolling hills.McKenna Peak â€“ 21,220 acres The McKenna Peak Proposed Wilderness area is a distinctive and stunning feature of Colorado's landscape. The vista boasts a photo-worthy sandstone peak that rises an impressive 2,000 feet directly above the plains
23784	Loaded Language	 I am committed to preserving our environment through investments in clean energy capabilities. I subscribe to the notion that if we make investments in the short term, we can ultimately make our energy use more efficient in the long term. My goal is to modernize our energy technology through research and development of new technologies so that we can continue to create and manufacture goods while reducing harmful pollution and saving consumers money
11764	No Propaganda	 Mrvan served on the House Committee on Education and Labor, where he advocated for all workers and labor organizations who are on the front lines of supporting our national economy and our national security.Â  Through his work on the House Appropriations Committee, Rep. Mrvan continues to support initiatives aimed at strengthening job training and workforce development initiatives, workplace safety, health benefits, and retirement security for workers
10171	No Propaganda	Congressman Jackson has been working to build an economy that prioritizes equitable growth and opportunity. He believes it is a duty to advance the economic interests and not the interests of billionaires. During his first term in office, he supported measures to fight inflation, raise the minimum wage, and support small businesses
12087	Loaded Language	 Studies have shown that immigrants create jobs, expand our tax base, and strengthen industries across America.Â Thatâ€™s why I support:Â Â Comprehensive immigration reform that boosts economic growthÂ Stronger labor protections to prevent the exploitation of undocumented workersÂ Holding employers accountable who pay workers under the table or skirt labor lawsÂ By modernizing our immigration system, we can eliminate workforce exploitation, ensure fair wages, and keep our economy thriving for all Americans.Â Welcoming Refugees & Asylum SeekersÂ One of Americaâ€™s greatest traditions is offering safety to those fleeing violence, oppression, and persecution
22612	No Propaganda	""" The virus that causes COVID-19 is a novel coronavirus.The following symptoms may appear 2-14 days after exposure.-Fever -Cough -Shortness of breath -Fatigue -Muscle or body aches -Headache -New loss of taste or smell -Congestion or runny nose -Nausea, vomiting or diarrheaThe best way to protect yourself and your community is to get vaccinated"""
6840	Loaded Language	""" Economic strength and job growth result from policies that unshackle job creators, allow American ingenuity, and provide certainty. I am fighting to reduce job-killing regulations and keep small businesses open.I support a full repeal of the """"death tax"""" as there is no reason to tax our ranchers and farmers again when they pass the family farm on to the next generation"""
5295	No Propaganda	 That is why I am working hard in Congress to provide critical financial support to small businesses, by opening the federal contracting system and increasing access to capital to help create new opportunities, grow existing businesses, and boost our economy.Increasing Support for New Entrepreneurs I am proud to partner with local agencies who support entrepreneurs in our community. Small Business Development Centers (SBDCs) are one of our nation's most invaluable resources for entrepreneurs learning how to plan, establish, and scale their small businesses
19488	Loaded Language	 Embassy officials and local human rights advocates. As a critical care physician, sheâ€™s trained to act in moments of crisisâ€”and she continues to do so in defense of our constitutional rights.Â She is sounding the alarm on a broader constitutional crisis: the Trump administration is detaining children, arresting judges, and denying immigrants and legal residents their right to due process
19892	No Propaganda	"""Since taking office, weâ€™ve delivered real results for constituents, including:Resolving more than 5,900 individual constituent casesHelping return over $11.4 million to families, seniors, and local organizationsAssisting residents with VA benefits, Social Security, Medicare, passports, immigration matters, and tax issuesEvery case is different, but our commitment is the same: to be responsive, accessible, and persistent until the problem is resolved.Contact usDelivering for our Communities Part of my work includes securing funding for local projects, and Iâ€™m focused on delivering federal resources that strengthen public safety, improve accessibility, and meet the needs of our communities"""
7176	No Propaganda	Â Â Arapahoe County Veterans AffairsÂ Â Â Apply for VA HealthcareÂ Â Job Readiness & Employment AssistanceÂ Â Â Home LoansÂ Â GI Bill BenefitsÂ Â Help exiting homelessnessÂ Â Â Â Fedshirevets.govÂ Â Veteransâ€™ Employment and Training ServiceÂ Â Rocky Mountain Regional VA Medical Center: Providing VA medical services including mental health care and Women's Veteran Program. Â Â Medicare Savings ProgramÂ Â Â Lower Prescription CostsÂ Â Â mySocial Security AccountÂ Â Â Contact your local officeÂ Â Â Estimate Future BenefitsÂ Â Â U
5482	Name Calling	I share hard working Americans' frustration with the Internal Revenue Service and our current convoluted tax code. I believe that Congress should encourage a full discussion and act on fundamental tax reform. Whether it is a flat income tax, a national sales tax or another idea, I will support a tax plan which provides fairness to the taxpayer and makes the system less complicated
16468	No Propaganda	"""954 - Chinese Research Funds Accounting Act H.R. 5760 â€“ China Watcher Act H"""
22961	No Propaganda	"""17.12 | Video: Rep. Scott Participates in a Panel, titled """"Stop the Pipeline to Prison,"""" at Metropolitan African American Methodist Episcopal Church in Washington, DC09"""
4877	No Propaganda	 Â Investing in Main Street and Supporting EntrepreneursAn overwhelming majority of small businesses are turned away for conventional loans by banks, and only a tiny fraction receive third-party investments. This is why we rely on the SBA to help fill this gap in access to capital. Small Business Investment Companies, or SBICs, are SBA-backed institutions that provide both equity and debt investments to high-potential startups
9342	No Propaganda	Community Health CentersAdditionally, Congressman Bilirakis's Community CARE Act which reauthorized community health centers nationally for two years was included as part of the CHAMPIONING HEALTHY KIDS Act and signed into law. The Reauthorizing and Extending America's Community Health (or REACH) Act was also signed into law.Â  ItÂ  included a 4-year reauthorization of Community Health Centers - the longest in program history
17939	Loaded Language	 For this reason, I am ardently in favor of expanding school choice to give parents the freedom to choose the best educational path for their children. Whether you choose traditional district public schools, private schools, public charter schools, online schools, or homeschooling, every parent should have an active role in dictating the direction of their childrenâ€™s education. Simply put, the quality of a childâ€™s education should not be determined by their zip code or financial status
7940	No Propaganda	"""ctphilanthropy.org/ For more information about state and local funding, please contact your state and local representatives. You can find your state and local contact information by visiting the official State of Connecticut website: www"""
14410	No Propaganda	S. at the forefront of global 5G innovation, by encouraging the participation of trusted American companies in international standard-setting bodies.Â RobocallsAmericans received 3
13444	Loaded Language	""" We must meet this moment with a unified diplomatic, economic, and military strategy that both preserves American leadership and avoids the threat of war. The unique strength of our alliances, our economy, and our military provide an unparalleled opportunity to effectively do just that. At times like this, Congressional oversight over defense spending is more important than ever"""
15500	Name Calling	Â I have also joined Montanaâ€™s Congressional delegation in signing letters to the Trump Administration to urge reversals of disastrous Biden-era policies like the EPAâ€™s MATS rule which would provide regulatory relief for Colstrip.Energy dominance is essential for U.S
18080	No Propaganda	I've led the charge to advance national concealed carry reciprocity. I introduced the Concealed Carry Reciprocity Act (H.R
4150	Loaded Language	 Rather than failing to meet the needs of important sectors of our economy such as agriculture, we can help these industries legally employ their workforce.By securing our borders and ensuring our laws are enforced, we can also regularize the status of those who currently live in the shadows to promote family unification and shared values like hard work and playing by the rules.Zoe is recognized as a long-time champion of reform
4547	No Propaganda	 His bill to strengthen this key program, the Teaching Health Centers Graduate Medical Education Extension Act, became law on December 27, 2020, as part of the Consolidated Appropriations Act 2021. Additionally, Dr. Ruiz secured $300 million for the teaching health center program in the American Rescue Plan, which included his bill, the Expanding Teaching Health Centers Act
14421	No Propaganda	 Â Congress has a role to play in ensuring future innovations can flourish free from undue interference, as the only way the federal government can keep pace with innovation is by promoting a light-touch regulatory approach that enables the digital economy to thrive.Legislation11/25/2025 â€“ Sponsored: H.R
18180	Loaded Language	There is no denying that Climate Change and the rise in global temperatures results in extreme ecological changes. As a member of the Congressional Safe Climate Caucus, Congresswoman Adams is pushing for strong and proactive environmental policies that combat climate change, curb pollution, invest in renewable energy, and promote sustainable development solutions. She believes it's time to start investing in more renewable energy sources and develop new green technologies
17738	No Propaganda	""" 662 The Report and Educate About Campus Hazing (REACH) Act To amend Higher Education Act to require academic institutions to disclose hazing incidents.Note: The outlined legislation above was introduced during the 116th Congress."""
2967	Loaded Language	 The Affordable Care Act ended discrimination based on pre-existing conditions including HIV/AIDS, improved Medicare Part D for people participating in ADAP, and ended annual and lifetime caps on health benefits.More recently, Pelosi supported funding for the Ending the Epidemic Initiative targeting investment to reduce the number of new HIV infections in the United States by 75 percent by 2025, and then by at least 90 percent by 2030. In the last three appropriations funding bills, she helped secured over $1 billion in new funds for this initiative
15759	No Propaganda	"""Protecting Local Union Jobs Southern Nevada is the destination and entertainment capital of the world. But our tourism and entertainment offerings would be nothing without the hardworking union workers who make our 24/7 economy run. Iâ€™ll always stand up for the families our local economy relies on and make sure Nevada is a Union Strong state"""
4020	No Propaganda	 With this in mind, the efforts of Silicon Valley innovators and engineers will continue to play a key role in pioneering the new technologies that will help protect our environment.To that end, Zoe is committed to working with her colleagues in Congress to find solutions ensuring a clean and healthy environment capable of nurturing and supporting our families and future generations.Click here to learn more about Zoe's thoughts and latest work on Protecting our Environment
8669	No Propaganda	"""Traffic Updates During Emergencies: CALLÂ (866) 511-3352Listen to your local officials for developments and instructions on evacuating, sheltering in place, and returning home. Governor Ron DeSantisÂ Florida Division of Emergency Management (FDEM)Duval CountyNassau CountySt. Johns CountyNational Weather Service Jacksonville: (800) 499-1594 ext"""
13790	No Propaganda	Â The amendment was included in the final House-passed version of the bill.To learn more about my legislative and voting record, please visitÂ here.
23094	No Propaganda	 5, the Parents Bill of Rights Act, which would put practices in place to facilitate meaningful dialog between a family and their child's school and lead to more parental input throughout the learning process. I also supported H.R
7279	Loaded Language	 I served 12 years in the Army - including a combat deployment to the Middle East - the Colorado Army National Guard as a UH-60 Black Hawk helicopter pilot, and as an Arvada police officer.Â Military:After serving in the War on Terror, I strongly believe we can be doing more to strengthen our military. We must do more to deter our adversaries and partner with good actors
13826	No Propaganda	855 - Independent and Objective Oversight of Ukrainian Assistance Act02/28/2022 â€“ Cosponsored: H.R.6742 - Never Yielding Europeâ€™s Territory (NYET) Act of 202201/10/2022 â€“ Cosponsored: H
2284	Loaded Language	""" The Congresswoman will continue to fight to ensure that our veterans have access to the highest quality healthcare. Congresswoman Matsui believes that providing mental health support to our nationâ€™s veterans is of the utmost importance. To this end, she voted to pass the Clay Hunt Suicide Prevention for American Veterans (Clay Hunt SAV) Act, H"""
23468	Loaded Language	"""This crisis has had a devastating effect on public health and safety in communities across the United States. According to the Centers for Disease Control and Prevention (CDC), drug overdose deaths now surpass traffic crashes in the number of deaths caused by injury in the U.S, with an average of 120 drug related deaths per day in 2014"""
11041	Loaded Language	"""Criminal Justice Reform As a defense attorney, I witnessed the inequities in our justice system firsthand. From mandatory minimums to the school-to-prison pipeline, the criminal justice system is one of many systems in our country that perpetuate cycles of inequity. There should not be separate justice systems for those born rich or white and another for those who are born Black or poor"""
18498	No Propaganda	 Also, in seeking solutions to ensure benefits for future generations, I would oppose risky â€œquick-fixâ€ financial moves some favor that I believe would further undermine Social Security. Instead, I want to instill greater fiscal accountability for all federal spending while examining practical means of giving younger individuals more control over how the money they contribute to Social Security is spent.
22793	No Propaganda	09 | The New York Times | Op-Ed: Keeping the Faith, Ignoring the History02.06.09 | Virginian Pilot | Plan to fund faith-based programs stirs backlash02
