ID,Label,Text
9342,No Propaganda,"Community Health CentersAdditionally, Congressman Bilirakis's Community CARE Act which reauthorized community health centers nationally for two years was included as part of the CHAMPIONING HEALTHY KIDS Act and signed into law. The Reauthorizing and Extending America's Community Health (or REACH) Act was also signed into law.  It  included a 4-year reauthorization of Community Health Centers - the longest in program history"
7940,No Propaganda,"ctphilanthropy.org/ For more information about state and local funding, please contact your state and local representatives. You can find your state and local contact information by visiting the official State of Connecticut website: www"
4360,No Propaganda,"  By 2025, this will move to a flat $2,000 cap on out-of-pocket prescription drug costs, saving nearly 19 million seniors an average of $400 a year. No Cost Vaccine Coverage - Recommended vaccines are now covered under Medicare without cost-sharing. That means no out-of-pocket cost for vaccines to prevent shingles, tetanus, hepatitis, COVID-19, and flu"
23249,No Propaganda,", I participate in events such as National Veterans Roundtables, which are widely attended by representatives from the Veterans of Foreign Wars (VFW), National Military Family Association, as well as many others. Venues such as this provide a collaborative environment for policy makers to hear directly from national level veterans leaders about how we can best serve our veterans across the country. Additionally, I hold annual Veterans Advisory Council roundtables in locations around the Ninth District"
18080,No Propaganda,I've led the charge to advance national concealed carry reciprocity. I introduced the Concealed Carry Reciprocity Act (H.R
14489,No Propaganda,"3373, SFC Heath Robinson Honoring Our PACT Act. This comprehensive legislation connects toxic-exposed veterans and their survivors with the healthcare and benefits they have earned. This bipartisan legislation expands health care and benefits to toxic-exposed veterans, and equips the VA to take better care of them and their families"
15321,No Propaganda,A federal office is created to collect insurance information. Executive compensation and securitization reforms attempt to reduce incentives to take excessive risks. Intermediaries who provide investment advice to retail investors and municipalities may be subject to a fiduciary duty
14421,No Propaganda," Congress has a role to play in ensuring future innovations can flourish free from undue interference, as the only way the federal government can keep pace with innovation is by promoting a light-touch regulatory approach that enables the digital economy to thrive.Legislation11/25/2025 – Sponsored: H.R"
18180,No Propaganda,"There is no denying that Climate Change and the rise in global temperatures results in extreme ecological changes. As a member of the Congressional Safe Climate Caucus, Congresswoman Adams is pushing for strong and proactive environmental policies that combat climate change, curb pollution, invest in renewable energy, and promote sustainable development solutions. She believes it's time to start investing in more renewable energy sources and develop new green technologies"
12468,Loaded Language ,"This means federal support for grants, training, advising, and mentoring services – all included in the Small Business Development Center program’s expansion he has championed through House passage. This commitment also calls for investments in the long-neglected infrastructure small businesses rely on every day, regardless of industry. Along with securing $1"
6060,No Propaganda,"The soil is some of the state's most fertile due to the mountain's location in the Central Colorado Volcanic Field. Home to some of the state's most prized scenic views, Pisgah Mountain is emblematic of Colorado in its most natural form with flourishing wildlife, breathtaking views, and a rich plant-life.Platte River Addition – 31 acres This small addition to the existing Platte River Wilderness would preserve the North Gate Canyon"
15968,Loaded Language ,Working families who rely on Medicaid would be forced to pay out-of-pocket for care they can’t afford.Medicaid is a Lifeline for our CommunityMedicaid isn’t just a program—it’s the foundation of healthcare for thousands in our district. It covers:Prenatal and pediatric care to ensure children grow up healthy
16530,No Propaganda,R. 793   - RESTAURANTS Act of 2021 H.R
2894,No Propaganda,"For teachers and school leaders, it is critical to increase access to the necessary tools to do their jobs and create working conditions that support student success, which includes providing much-needed resources, offering professional development, targeted training, and the time to collaborate with students and one another.Improve No Child Left Behind: There is a clear need to improve and strengthen NCLB to reflect current best educational practices, protect students' rights, and guarantee a world-class education to all students regardless of background or zip code. Democrats want to see reform that:Ensures states set high-standards and goals to ensure students graduate from high school and college career ready"
11986,No Propaganda,"In an effort to help these children obtain the nutrition they need to be healthy, active, and successful, I have supported several pieces of legislation that expand funding for these and other programs that provide healthier meals to low-income children. These investments in child nutrition are especially important given evidence that hunger can be an enormous barrier to learning. I will continue to support legislation that helps schools, non-profits, and other entities provide nutritious meals to children"
8669,No Propaganda,"Traffic Updates During Emergencies: CALL (866) 511-3352Listen to your local officials for developments and instructions on evacuating, sheltering in place, and returning home. Governor Ron DeSantis Florida Division of Emergency Management (FDEM)Duval CountyNassau CountySt. Johns CountyNational Weather Service Jacksonville: (800) 499-1594 ext"
13618,No Propaganda,"Lisa Blunt Rochester (D-DE) to enhance our ability to prevent seniors from falling victim to fraud or scams. The bipartisan legislation passed the House on April 15, 2021, and was signed into law as Public Law No: 117-103.Strengthening Critical Workforce: Introduced H"
13790,No Propaganda," The amendment was included in the final House-passed version of the bill.To learn more about my legislative and voting record, please visit here."
12061,No Propaganda," I will continue working to: Lower out-of-pocket costs for seniors Expand access to prescription drugs and preventive care Oppose efforts to privatize or cut Medicare benefits Lowering Prescription Drug Prices Skyrocketing prescription drug prices are placing an enormous burden on Hoosiers. While medical research and innovation are critical, pharmaceutical companies should not put profits over people. That’s why I support policies to: Allow Medicare to negotiate drug prices Increase transparency and accountability in drug pricing Expand access to generic and lower-cost alternatives Support the Safe Step Act, which improves access to needed medications by reforming ""step therapy"" policies Investing in Medical Research & Innovation Scientific advancements in medicine save lives, and I am committed to ensuring that Indiana remains a leader in biomedical research and innovation"
6919,Loaded Language ,"Permanently altering and disabling the physical bodies of children is never ok—and it is especially deplorable when done to gain cheap political points with the radical left. I introduced the Protecting Our Kids from Harmful Research Act to prohibit tax dollars from funding Dr. Fauci’s National Institute of Health’s studies on sex change, sterilization, chemical castration, and puberty-blocking procedures for minors suffering from gender dysphoria"
15472,No Propaganda,"As a former Montana Land Board Commissioner, I was proud to help manage and conserve our state lands, including playing a key role in the creation of the Big Snowy Mountains Wildlife Management Area. I am a member of the Public Lands Caucus and have cosponsored Congressman Zinke’s Public Lands in Public Hands Act. This legislation will help prevent the sale or transfer of land without an act of Congress and proper studies being done"
23468,No Propaganda,"This crisis has had a devastating effect on public health and safety in communities across the United States. According to the Centers for Disease Control and Prevention (CDC), drug overdose deaths now surpass traffic crashes in the number of deaths caused by injury in the U.S, with an average of 120 drug related deaths per day in 2014"
22793,No Propaganda,"09 | The New York Times | Op-Ed: Keeping the Faith, Ignoring the History02.06.09 | Virginian Pilot | Plan to fund faith-based programs stirs backlash02"
14105,No Propaganda," I have introduced legislation, the Social Security and Medicare Lock-Box Act, which would protect future surpluses by creating a lockbox that prevents these funds from being spent on other federal programs.Promoting Medical Research and Life-Saving CuresGroundbreaking research and innovation are happening all around us, particularly in health care.  Unfortunately, existing government rules cannot keep pace with these scientific developments"
7434,No Propaganda,"Larson helped pass the American Rescue Plan, which gave Connecticut $275 million to ensure providers were able to stay open and directly support low-income families in need of care.  Tax Cuts for FamiliesAs a senior member of the Ways and Means Committee, responsible for tax policy, Rep. Larson is working to ensure the tax code works for low-income and middle-class families, not the wealthy and corporations"
